id,name,structure-id,structure-abbrev,structure-name,structure-color,strain,transgenic-line,gender,injection-coordinates,injection-volume,injection-structures,product-id,sum,num-voxels,selected,experiment_page_url
298833739,Cart-Tg1-Cre-123704,830,DMH,Dorsomedial nucleus of the hypothalamus,FF5547,unknown,Cart-Tg1-Cre,F,"[7360, 6420, 6040]",0.017524,"[{""id""=>126, ""name""=>""Periventricular hypothalamic nucleus, posterior part"", ""abbreviation""=>""PVp"", ""color""=>""FF5547""}, {""id""=>223, ""name""=>""Arcuate hypothalamic nucleus"", ""abbreviation""=>""ARH"", ""color""=>""FF5D50""}, {""id""=>362, ""name""=>""Mediodorsal nucleus of thalamus"", ""abbreviation""=>""MD"", ""color""=>""FF909F""}, {""id""=>414, ""name""=>""Subparafascicular nucleus, magnocellular part"", ""abbreviation""=>""SPFm"", ""color""=>""FF8084""}, {""id""=>741, ""name""=>""Ventral posteromedial nucleus of the thalamus, parvicellular part"", ""abbreviation""=>""VPMpc"", ""color""=>""FF8084""}, {""id""=>830, ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""abbreviation""=>""DMH"", ""color""=>""FF5547""}, {""id""=>907, ""name""=>""Paracentral nucleus"", ""abbreviation""=>""PCN"", ""color""=>""FF909F""}, {""id""=>946, ""name""=>""Posterior hypothalamic nucleus"", ""abbreviation""=>""PH"", ""color""=>""FF4C3E""}, {""id""=>1126, ""name""=>""Tuberomammillary nucleus, dorsal part"", ""abbreviation""=>""TMd"", ""color""=>""FF4C3E""}]",5,0.09841,495936,false,http://connectivity.brain-map.org/projection/experiment/298833739
286725359,Pvalb-IRES-Cre-5132,978,PGRNl,"Paragigantocellular reticular nucleus, lateral part",FFB3D9,B6.129,Pvalb-IRES-Cre,M,"[11720, 7020, 6920]",0.011381,"[{""id""=>235, ""name""=>""Lateral reticular nucleus"", ""abbreviation""=>""LRN"", ""color""=>""FFB3D9""}, {""id""=>307, ""name""=>""Magnocellular reticular nucleus"", ""abbreviation""=>""MARN"", ""color""=>""FFB3D9""}, {""id""=>978, ""name""=>""Paragigantocellular reticular nucleus, lateral part"", ""abbreviation""=>""PGRNl"", ""color""=>""FFB3D9""}]",5,0.09814,496787,false,http://connectivity.brain-map.org/projection/experiment/286725359
310377782,Sst-IRES-Cre-155995,604,NI,Nucleus incertus,FFC395,unknown,Sst-IRES-Cre,M,"[10440, 4910, 6170]",0.005274,"[{""id""=>358, ""name""=>""Sublaterodorsal nucleus"", ""abbreviation""=>""SLD"", ""color""=>""FFC395""}, {""id""=>604, ""name""=>""Nucleus incertus"", ""abbreviation""=>""NI"", ""color""=>""FFC395""}, {""id""=>898, ""name""=>""Pontine central gray"", ""abbreviation""=>""PCG"", ""color""=>""FFBA86""}, {""id""=>1093, ""name""=>""Pontine reticular nucleus, caudal part"", ""abbreviation""=>""PRNc"", ""color""=>""FFBA86""}]",5,0.09807,495637,false,http://connectivity.brain-map.org/projection/experiment/310377782
241279971,Sim1-Cre-Homo-328,351,BST,Bed nuclei of the stria terminalis,B3C0DF,B6.FVB,Sim1-Cre,M,"[5700, 4240, 6830]",0.007609,"[{""id""=>255, ""name""=>""Anteroventral nucleus of thalamus"", ""abbreviation""=>""AV"", ""color""=>""FF909F""}, {""id""=>262, ""name""=>""Reticular nucleus of the thalamus"", ""abbreviation""=>""RT"", ""color""=>""FF909F""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]",5,0.09788,483350,false,http://connectivity.brain-map.org/projection/experiment/241279971
267930978,Nos1-CreERT2-183,993,MOs,Secondary motor area,1F9D5A,B6.129,Nos1-CreERT2,F,"[4950, 1420, 6070]",0.009010,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,0.09761,491746,false,http://connectivity.brain-map.org/projection/experiment/267930978
265487421,Grp-Cre_KH288-114,534,SUT,Supratrigeminal nucleus,FFBA86,FVB/N-Crl:CD1(ICR),Grp-Cre_KH288,M,"[10130, 4610, 7110]",0.002004,"[{""id""=>534, ""name""=>""Supratrigeminal nucleus"", ""abbreviation""=>""SUT"", ""color""=>""FFBA86""}, {""id""=>867, ""name""=>""Parabrachial nucleus"", ""abbreviation""=>""PB"", ""color""=>""FFAE6F""}]",5,0.09747,497141,false,http://connectivity.brain-map.org/projection/experiment/265487421
171274191,Prkcd-GluCla-CFP-IRES-Cre-46,463,CA3,Field CA3,7ED04B,unknown,Prkcd-GluCla-CFP-IRES-Cre,M,"[6930, 2680, 7470]",0.019135,"[{""id""=>423, ""name""=>""Field CA2"", ""abbreviation""=>""CA2"", ""color""=>""7ED04B""}, {""id""=>463, ""name""=>""Field CA3"", ""abbreviation""=>""CA3"", ""color""=>""7ED04B""}, {""id""=>726, ""name""=>""Dentate gyrus"", ""abbreviation""=>""DG"", ""color""=>""7ED04B""}]",5,0.09670,491015,false,http://connectivity.brain-map.org/projection/experiment/171274191
272930013,Rbp4-Cre_KL100-277,385,VISp,Primary visual area,08858C,B6.129,Rbp4-Cre_KL100,M,"[9750, 1360, 8140]",0.006056,"[{""id""=>385, ""name""=>""Primary visual area"", ""abbreviation""=>""VISp"", ""color""=>""08858C""}]",5,0.09663,493989,false,http://connectivity.brain-map.org/projection/experiment/272930013
167512351,Gad2-IRES-Cre-1146,39,ACAd,"Anterior cingulate area, dorsal part",40A666,B6.Cg,Gad2-IRES-Cre,F,"[4880, 1370, 5720]",0.142859,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>48, ""name""=>""Anterior cingulate area, ventral part"", ""abbreviation""=>""ACAv"", ""color""=>""40A666""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,0.09620,490714,false,http://connectivity.brain-map.org/projection/experiment/167512351
266966337,Pdzk1ip1-Cre_KD31-252,4,IC,Inferior colliculus,FF7AFF,B6.Cg,Pdzk1ip1-Cre_KD31,M,"[10540, 2080, 6110]",0.064163,"[{""id""=>4, ""name""=>""Inferior colliculus"", ""abbreviation""=>""IC"", ""color""=>""FF7AFF""}]",5,0.09566,494906,false,http://connectivity.brain-map.org/projection/experiment/266966337
301464820,Plxnd1-Cre-125799,661,VII,Facial motor nucleus,FFB3D9,unknown,Plxnd1-Cre_OG1,M,"[10980, 6550, 6930]",0.004678,"[{""id""=>136, ""name""=>""Intermediate reticular nucleus"", ""abbreviation""=>""IRN"", ""color""=>""FFB3D9""}, {""id""=>661, ""name""=>""Facial motor nucleus"", ""abbreviation""=>""VII"", ""color""=>""FFB3D9""}, {""id""=>852, ""name""=>""Parvicellular reticular nucleus"", ""abbreviation""=>""PARN"", ""color""=>""FFB3D9""}]",5,0.09539,495127,false,http://connectivity.brain-map.org/projection/experiment/301464820
175731154,Cdhr1-Cre-130,507,MOB,Main olfactory bulb,9AD2BD,B6.Cg,Cdhr1-Cre_KG66,F,"[2260, 3680, 6500]",0.041473,"[{""id""=>151, ""name""=>""Accessory olfactory bulb"", ""abbreviation""=>""AOB"", ""color""=>""9DF0D2""}, {""id""=>159, ""name""=>""Anterior olfactory nucleus"", ""abbreviation""=>""AON"", ""color""=>""54BF94""}, {""id""=>507, ""name""=>""Main olfactory bulb"", ""abbreviation""=>""MOB"", ""color""=>""9AD2BD""}]",5,0.09505,487448,false,http://connectivity.brain-map.org/projection/experiment/175731154
114248377,Slc6a4-CreERT2-Homo-272,795,PAG,Periaqueductal gray,FF90FF,B6.Cg,Slc6a4-CreERT2_EZ13,F,"[9630, 3300, 5760]",0.003695,"[{""id""=>795, ""name""=>""Periaqueductal gray"", ""abbreviation""=>""PAG"", ""color""=>""FF90FF""}, {""id""=>872, ""name""=>""Dorsal nucleus raphe"", ""abbreviation""=>""DR"", ""color""=>""FFA6FF""}]",5,0.09430,495246,false,http://connectivity.brain-map.org/projection/experiment/114248377
287029894,Dbh-Cre_KH212-236,978,PGRNl,"Paragigantocellular reticular nucleus, lateral part",FFB3D9,B6.Cg,Dbh-Cre_KH212,F,"[11270, 6630, 6560]",0.008071,"[{""id""=>136, ""name""=>""Intermediate reticular nucleus"", ""abbreviation""=>""IRN"", ""color""=>""FFB3D9""}, {""id""=>147, ""name""=>""Locus ceruleus"", ""abbreviation""=>""LC"", ""color""=>""FFC395""}, {""id""=>217, ""name""=>""Superior vestibular nucleus"", ""abbreviation""=>""SUV"", ""color""=>""FFB3D9""}, {""id""=>460, ""name""=>""Midbrain trigeminal nucleus"", ""abbreviation""=>""MEV"", ""color""=>""FF7AFF""}, {""id""=>661, ""name""=>""Facial motor nucleus"", ""abbreviation""=>""VII"", ""color""=>""FFB3D9""}, {""id""=>867, ""name""=>""Parabrachial nucleus"", ""abbreviation""=>""PB"", ""color""=>""FFAE6F""}, {""id""=>898, ""name""=>""Pontine central gray"", ""abbreviation""=>""PCG"", ""color""=>""FFBA86""}, {""id""=>978, ""name""=>""Paragigantocellular reticular nucleus, lateral part"", ""abbreviation""=>""PGRNl"", ""color""=>""FFB3D9""}, {""id""=>1048, ""name""=>""Gigantocellular reticular nucleus"", ""abbreviation""=>""GRN"", ""color""=>""FFB3D9""}]",5,0.09329,493751,false,http://connectivity.brain-map.org/projection/experiment/287029894
292174264,Chrna2-Cre_OE25-3904,312782574,VISli,Laterointermediate area,08858C,FVB/N-Crl:CD1(ICR),Chrna2-Cre_OE25,F,"[8870, 2150, 9440]",0.007226,"[{""id""=>409, ""name""=>""Lateral visual area"", ""abbreviation""=>""VISl"", ""color""=>""08858C""}, {""id""=>1011, ""name""=>""Dorsal auditory area"", ""abbreviation""=>""AUDd"", ""color""=>""019399""}, {""id""=>312782574, ""name""=>""Laterointermediate area"", ""abbreviation""=>""VISli"", ""color""=>""08858C""}]",5,0.09328,494947,false,http://connectivity.brain-map.org/projection/experiment/292174264
266409949,Rbp4-Cre_KL100-248,726,DG,Dentate gyrus,7ED04B,B6.Cg,Rbp4-Cre_KL100,F,"[8790, 2980, 8200]",0.147980,"[{""id""=>463, ""name""=>""Field CA3"", ""abbreviation""=>""CA3"", ""color""=>""7ED04B""}, {""id""=>726, ""name""=>""Dentate gyrus"", ""abbreviation""=>""DG"", ""color""=>""7ED04B""}]",5,0.09282,491709,false,http://connectivity.brain-map.org/projection/experiment/266409949
309386361,Fezf1-2A-dCre-D-124063,403,MEA,Medial amygdalar nucleus,80C0E2,unknown,Fezf1-2A-dCre,F,"[6410, 6480, 7550]",0.078740,"[{""id""=>292, ""name""=>""Bed nucleus of the accessory olfactory tract"", ""abbreviation""=>""BA"", ""color""=>""80C0E2""}, {""id""=>319, ""name""=>""Basomedial amygdalar nucleus"", ""abbreviation""=>""BMA"", ""color""=>""84EA81""}, {""id""=>390, ""name""=>""Supraoptic nucleus"", ""abbreviation""=>""SO"", ""color""=>""FF5D50""}, {""id""=>403, ""name""=>""Medial amygdalar nucleus"", ""abbreviation""=>""MEA"", ""color""=>""80C0E2""}, {""id""=>639, ""name""=>""Cortical amygdalar area, anterior part"", ""abbreviation""=>""COAa"", ""color""=>""61E7B7""}, {""id""=>647, ""name""=>""Cortical amygdalar area, posterior part"", ""abbreviation""=>""COAp"", ""color""=>""61E7B7""}]",5,0.09262,495031,false,http://connectivity.brain-map.org/projection/experiment/309386361
300842406,Sst-IRES-Cre-123832,202,MV,Medial vestibular nucleus,FFB3D9,unknown,Sst-IRES-Cre,F,"[11490, 4750, 6620]",0.010297,"[{""id""=>202, ""name""=>""Medial vestibular nucleus"", ""abbreviation""=>""MV"", ""color""=>""FFB3D9""}, {""id""=>209, ""name""=>""Lateral vestibular nucleus"", ""abbreviation""=>""LAV"", ""color""=>""FFB3D9""}, {""id""=>225, ""name""=>""Spinal vestibular nucleus"", ""abbreviation""=>""SPIV"", ""color""=>""FFB3D9""}, {""id""=>1048, ""name""=>""Gigantocellular reticular nucleus"", ""abbreviation""=>""GRN"", ""color""=>""FFB3D9""}]",5,0.09234,495662,false,http://connectivity.brain-map.org/projection/experiment/300842406
241280698,Sim1-Cre-Homo-329,38,PVH,Paraventricular hypothalamic nucleus,FF5D50,B6.FVB,Sim1-Cre,M,"[5550, 5480, 5970]",0.004601,"[{""id""=>38, ""name""=>""Paraventricular hypothalamic nucleus"", ""abbreviation""=>""PVH"", ""color""=>""FF5D50""}, {""id""=>133, ""name""=>""Periventricular hypothalamic nucleus, preoptic part"", ""abbreviation""=>""PVpo"", ""color""=>""FF5547""}, {""id""=>351, ""name""=>""Bed nuclei of the stria terminalis"", ""abbreviation""=>""BST"", ""color""=>""B3C0DF""}, {""id""=>523, ""name""=>""Medial preoptic area"", ""abbreviation""=>""MPO"", ""color""=>""FF5547""}, {""id""=>914, ""name""=>""Posterodorsal preoptic nucleus"", ""abbreviation""=>""PD"", ""color""=>""FF5547""}]",5,0.09151,496380,false,http://connectivity.brain-map.org/projection/experiment/241280698
299448592,Oxtr-Cre_ON66-125752,149,PVT,Paraventricular nucleus of the thalamus,FF909F,FVB/N-Crl:CD1(ICR),Oxtr-Cre_ON66,M,"[6740, 3370, 5570]",0.007251,"[{""id""=>149, ""name""=>""Paraventricular nucleus of the thalamus"", ""abbreviation""=>""PVT"", ""color""=>""FF909F""}, {""id""=>186, ""name""=>""Lateral habenula"", ""abbreviation""=>""LH"", ""color""=>""FF909F""}, {""id""=>362, ""name""=>""Mediodorsal nucleus of thalamus"", ""abbreviation""=>""MD"", ""color""=>""FF909F""}]",5,0.09108,496594,false,http://connectivity.brain-map.org/projection/experiment/299448592
485105742,Dlg3-Cre_KG118-190512,295,BLA,Basolateral amygdalar nucleus,9DE79C,unknown,Dlg3-Cre_KG118,M,"[7320, 5980, 8910]",0.020778,"[{""id""=>131, ""name""=>""Lateral amygdalar nucleus"", ""abbreviation""=>""LA"", ""color""=>""90EB8D""}, {""id""=>295, ""name""=>""Basolateral amygdalar nucleus"", ""abbreviation""=>""BLA"", ""color""=>""9DE79C""}]",5,0.09100,496564,false,http://connectivity.brain-map.org/projection/experiment/485105742
166269819,Scnn1a-Tg3-Cre-4781,385,VISp,Primary visual area,08858C,B6.C3H,Scnn1a-Tg3-Cre,F,"[9160, 1150, 8200]",0.026433,"[{""id""=>385, ""name""=>""Primary visual area"", ""abbreviation""=>""VISp"", ""color""=>""08858C""}]",5,0.09080,493989,false,http://connectivity.brain-map.org/projection/experiment/166269819
299732033,Efr3a-Cre_NO108-131948,928,CUL,Culmen,FFFC91,FVB/N-Crl:CD1(ICR),Efr3a-Cre_NO108,F,"[10390, 3530, 7510]",0.035686,"[{""id""=>920, ""name""=>""Central lobule"", ""abbreviation""=>""CENT"", ""color""=>""FFFC91""}, {""id""=>928, ""name""=>""Culmen"", ""abbreviation""=>""CUL"", ""color""=>""FFFC91""}]",5,0.09037,492045,false,http://connectivity.brain-map.org/projection/experiment/299732033
156546627,Ntsr1-Cre-3505,48,ACAv,"Anterior cingulate area, ventral part",40A666,B6.Cg,Ntsr1-Cre_GN220,F,"[4730, 2300, 6060]",0.010547,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>48, ""name""=>""Anterior cingulate area, ventral part"", ""abbreviation""=>""ACAv"", ""color""=>""40A666""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,0.09020,490714,false,http://connectivity.brain-map.org/projection/experiment/156546627
293888501,Nos1-CreERT2-120793,726,DG,Dentate gyrus,7ED04B,B6.129,Nos1-CreERT2,M,"[8530, 3830, 7720]",0.007932,"[{""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>218, ""name""=>""Lateral posterior nucleus of the thalamus"", ""abbreviation""=>""LP"", ""color""=>""FF909F""}, {""id""=>726, ""name""=>""Dentate gyrus"", ""abbreviation""=>""DG"", ""color""=>""7ED04B""}]",5,0.09010,491446,false,http://connectivity.brain-map.org/projection/experiment/293888501
156202272,Scnn1a-Tg2-Cre-3371,718,VPL,Ventral posterolateral nucleus of the thalamus,FF8084,B6.Cg,Scnn1a-Tg2-Cre,M,"[6830, 4450, 7730]",0.002366,"[{""id""=>718, ""name""=>""Ventral posterolateral nucleus of the thalamus"", ""abbreviation""=>""VPL"", ""color""=>""FF8084""}, {""id""=>733, ""name""=>""Ventral posteromedial nucleus of the thalamus"", ""abbreviation""=>""VPM"", ""color""=>""FF8084""}]",5,0.09008,496575,false,http://connectivity.brain-map.org/projection/experiment/156202272
120436988,378-1209,258,LSr,"Lateral septal nucleus, rostral (rostroventral) part",90CBED,C57BL/6J,"",M,"[4930, 3360, 5870]",0.015264,"[{""id""=>48, ""name""=>""Anterior cingulate area, ventral part"", ""abbreviation""=>""ACAv"", ""color""=>""40A666""}, {""id""=>250, ""name""=>""Lateral septal nucleus, caudal (caudodorsal) part"", ""abbreviation""=>""LSc"", ""color""=>""90CBED""}, {""id""=>258, ""name""=>""Lateral septal nucleus, rostral (rostroventral) part"", ""abbreviation""=>""LSr"", ""color""=>""90CBED""}]",5,0.08998,495278,false,http://connectivity.brain-map.org/projection/experiment/120436988
286648290,Efr3a-Cre_NO108-67,731,ORBm,"Orbital area, medial part",248A5E,FVB/N-Crl:CD1(ICR),Efr3a-Cre_NO108,F,"[2620, 3030, 6430]",0.014954,"[{""id""=>44, ""name""=>""Infralimbic area"", ""abbreviation""=>""ILA"", ""color""=>""59B363""}, {""id""=>731, ""name""=>""Orbital area, medial part"", ""abbreviation""=>""ORBm"", ""color""=>""248A5E""}, {""id""=>746, ""name""=>""Orbital area, ventrolateral part"", ""abbreviation""=>""ORBvl"", ""color""=>""248A5E""}, {""id""=>972, ""name""=>""Prelimbic area"", ""abbreviation""=>""PL"", ""color""=>""2FA850""}]",5,0.08979,494977,false,http://connectivity.brain-map.org/projection/experiment/286648290
267749107,Efr3a-Cre_NO108-29,48,ACAv,"Anterior cingulate area, ventral part",40A666,FVB/N-Crl:CD1(ICR),Efr3a-Cre_NO108,M,"[4710, 2260, 6050]",0.026393,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>48, ""name""=>""Anterior cingulate area, ventral part"", ""abbreviation""=>""ACAv"", ""color""=>""40A666""}]",5,0.08960,495523,false,http://connectivity.brain-map.org/projection/experiment/267749107
286609510,Slc17a6-IRES-Cre-3631,1048,GRN,Gigantocellular reticular nucleus,FFB3D9,B6.129,Slc17a6-IRES-Cre,F,"[11790, 6380, 6080]",0.007689,"[{""id""=>136, ""name""=>""Intermediate reticular nucleus"", ""abbreviation""=>""IRN"", ""color""=>""FFB3D9""}, {""id""=>1048, ""name""=>""Gigantocellular reticular nucleus"", ""abbreviation""=>""GRN"", ""color""=>""FFB3D9""}]",5,0.08859,495504,false,http://connectivity.brain-map.org/projection/experiment/286609510
287224335,Rorb-IRES2-Cre-D-688,385,VISp,Primary visual area,08858C,unknown,Rorb-IRES2-Cre,F,"[9680, 1420, 8410]",0.024543,"[{""id""=>385, ""name""=>""Primary visual area"", ""abbreviation""=>""VISp"", ""color""=>""08858C""}]",5,0.08834,493989,false,http://connectivity.brain-map.org/projection/experiment/287224335
301326316,Nos1-CreERT2-126101,463,CA3,Field CA3,7ED04B,B6.129,Nos1-CreERT2,M,"[7580, 2970, 8330]",0.034495,"[{""id""=>423, ""name""=>""Field CA2"", ""abbreviation""=>""CA2"", ""color""=>""7ED04B""}, {""id""=>463, ""name""=>""Field CA3"", ""abbreviation""=>""CA3"", ""color""=>""7ED04B""}]",5,0.08787,494215,false,http://connectivity.brain-map.org/projection/experiment/301326316
167440619,Gad2-IRES-Cre-1142,985,MOp,Primary motor area,1F9D5A,B6.Cg,Gad2-IRES-Cre,M,"[3930, 2330, 7040]",0.213367,"[{""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]",5,0.08701,488662,false,http://connectivity.brain-map.org/projection/experiment/167440619
477834984,Sepw1-Cre_NP39-174463,1011,AUDd,Dorsal auditory area,019399,unknown,Sepw1-Cre_NP39,M,"[7400, 2290, 9900]",0.028908,"[{""id""=>378, ""name""=>""Supplemental somatosensory area"", ""abbreviation""=>""SSs"", ""color""=>""188064""}, {""id""=>1002, ""name""=>""Primary auditory area"", ""abbreviation""=>""AUDp"", ""color""=>""019399""}, {""id""=>1011, ""name""=>""Dorsal auditory area"", ""abbreviation""=>""AUDd"", ""color""=>""019399""}]",5,0.08612,491638,false,http://connectivity.brain-map.org/projection/experiment/477834984
272918345,378-1882,507,MOB,Main olfactory bulb,9AD2BD,C57BL/6J,"",M,"[1610, 3310, 6850]",0.053526,"[{""id""=>151, ""name""=>""Accessory olfactory bulb"", ""abbreviation""=>""AOB"", ""color""=>""9DF0D2""}, {""id""=>507, ""name""=>""Main olfactory bulb"", ""abbreviation""=>""MOB"", ""color""=>""9AD2BD""}]",5,0.08594,489333,false,http://connectivity.brain-map.org/projection/experiment/272918345
273055501,378-1891,491,MM,Medial mammillary nucleus,FF4C3E,C57BL/6J,"",M,"[7690, 5820, 5920]",0.042174,"[{""id""=>491, ""name""=>""Medial mammillary nucleus"", ""abbreviation""=>""MM"", ""color""=>""FF4C3E""}, {""id""=>525, ""name""=>""Supramammillary nucleus"", ""abbreviation""=>""SUM"", ""color""=>""FF4C3E""}, {""id""=>946, ""name""=>""Posterior hypothalamic nucleus"", ""abbreviation""=>""PH"", ""color""=>""FF4C3E""}, {""id""=>980, ""name""=>""Dorsal premammillary nucleus"", ""abbreviation""=>""PMd"", ""color""=>""FF4C3E""}, {""id""=>1004, ""name""=>""Ventral premammillary nucleus"", ""abbreviation""=>""PMv"", ""color""=>""FF4C3E""}, {""id""=>1126, ""name""=>""Tuberomammillary nucleus, dorsal part"", ""abbreviation""=>""TMd"", ""color""=>""FF4C3E""}]",5,0.08593,496801,false,http://connectivity.brain-map.org/projection/experiment/273055501
168616111,Chat-IRES-Cre-412,653,VI,Abducens nucleus,FFB3D9,B6;129,Chat-IRES-Cre,M,"[10770, 5210, 6120]",0.001910,"[{""id""=>653, ""name""=>""Abducens nucleus"", ""abbreviation""=>""VI"", ""color""=>""FFB3D9""}, {""id""=>898, ""name""=>""Pontine central gray"", ""abbreviation""=>""PCG"", ""color""=>""FFBA86""}, {""id""=>1048, ""name""=>""Gigantocellular reticular nucleus"", ""abbreviation""=>""GRN"", ""color""=>""FFB3D9""}]",5,0.08560,496343,false,http://connectivity.brain-map.org/projection/experiment/168616111
265287564,Tac2-IRES2-Cre-D-101,483,MH,Medial habenula,FF909F,B6.129,Tac2-IRES2-Cre,M,"[6670, 3010, 5970]",0.008411,"[{""id""=>149, ""name""=>""Paraventricular nucleus of the thalamus"", ""abbreviation""=>""PVT"", ""color""=>""FF909F""}, {""id""=>186, ""name""=>""Lateral habenula"", ""abbreviation""=>""LH"", ""color""=>""FF909F""}, {""id""=>483, ""name""=>""Medial habenula"", ""abbreviation""=>""MH"", ""color""=>""FF909F""}]",5,0.08558,497133,false,http://connectivity.brain-map.org/projection/experiment/265287564
182617186,Wfs1-Tg3-CreERT2-5317,843,PAR,Parasubiculum,72D569,B6.Cg,Wfs1-Tg3-CreERT2,M,"[9630, 4090, 8530]",0.024898,"[{""id""=>843, ""name""=>""Parasubiculum"", ""abbreviation""=>""PAR"", ""color""=>""72D569""}, {""id""=>926, ""name""=>""Entorhinal area, medial part, dorsal zone"", ""abbreviation""=>""ENTm"", ""color""=>""32B825""}]",5,0.08550,495750,false,http://connectivity.brain-map.org/projection/experiment/182617186
241278553,Tac2-IRES2-Cre-D-91,830,DMH,Dorsomedial nucleus of the hypothalamus,FF5547,B6.129,Tac2-IRES2-Cre,M,"[7180, 6860, 5920]",0.014674,"[{""id""=>126, ""name""=>""Periventricular hypothalamic nucleus, posterior part"", ""abbreviation""=>""PVp"", ""color""=>""FF5547""}, {""id""=>223, ""name""=>""Arcuate hypothalamic nucleus"", ""abbreviation""=>""ARH"", ""color""=>""FF5D50""}, {""id""=>693, ""name""=>""Ventromedial hypothalamic nucleus"", ""abbreviation""=>""VMH"", ""color""=>""FF4C3E""}, {""id""=>830, ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""abbreviation""=>""DMH"", ""color""=>""FF5547""}]",5,0.08538,497025,false,http://connectivity.brain-map.org/projection/experiment/241278553
156254369,Gad2-IRES-Cre-1075,262,RT,Reticular nucleus of the thalamus,FF909F,B6.Cg,Gad2-IRES-Cre,F,"[6630, 3540, 7770]",0.012221,"[{""id""=>262, ""name""=>""Reticular nucleus of the thalamus"", ""abbreviation""=>""RT"", ""color""=>""FF909F""}, {""id""=>718, ""name""=>""Ventral posterolateral nucleus of the thalamus"", ""abbreviation""=>""VPL"", ""color""=>""FF8084""}]",5,0.08536,496693,false,http://connectivity.brain-map.org/projection/experiment/156254369
308721177,Pcdh9-Cre-126532,843,PAR,Parasubiculum,72D569,B6.Cg,Pcdh9-Cre_NP276,F,"[9820, 3770, 8580]",0.006546,"[{""id""=>843, ""name""=>""Parasubiculum"", ""abbreviation""=>""PAR"", ""color""=>""72D569""}, {""id""=>926, ""name""=>""Entorhinal area, medial part, dorsal zone"", ""abbreviation""=>""ENTm"", ""color""=>""32B825""}]",5,0.08535,495750,false,http://connectivity.brain-map.org/projection/experiment/308721177
168454779,Calb2-IRES-Cre-169,985,MOp,Primary motor area,1F9D5A,B6.Cg,Calb2-IRES-Cre,F,"[3610, 1950, 7250]",0.011942,"[{""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",5,0.08533,483853,false,http://connectivity.brain-map.org/projection/experiment/168454779
268321927,Chat-IRES-Cre-3235,483,MH,Medial habenula,FF909F,B6.129,Chat-IRES-Cre,F,"[7330, 2980, 5960]",0.008068,"[{""id""=>382, ""name""=>""Field CA1"", ""abbreviation""=>""CA1"", ""color""=>""7ED04B""}, {""id""=>483, ""name""=>""Medial habenula"", ""abbreviation""=>""MH"", ""color""=>""FF909F""}, {""id""=>726, ""name""=>""Dentate gyrus"", ""abbreviation""=>""DG"", ""color""=>""7ED04B""}]",5,0.08529,490013,false,http://connectivity.brain-map.org/projection/experiment/268321927
286649703,Ppp1r17-Cre_NL146-3943,672,CP,Caudoputamen,98D6F9,FVB/N-Crl:CD1(ICR),Ppp1r17-Cre_NL146,F,"[6800, 2440, 8910]",0.034327,"[{""id""=>131, ""name""=>""Lateral amygdalar nucleus"", ""abbreviation""=>""LA"", ""color""=>""90EB8D""}, {""id""=>329, ""name""=>""Primary somatosensory area, barrel field"", ""abbreviation""=>""SSp-bfd"", ""color""=>""188064""}, {""id""=>536, ""name""=>""Central amygdalar nucleus"", ""abbreviation""=>""CEA"", ""color""=>""80C0E2""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]",5,0.08529,480935,false,http://connectivity.brain-map.org/projection/experiment/286649703
